arm	reference	aoi_label	aoi_code	site	patient_id	cell_type	abundance	proportion
safetme	safeTME	TIME-L05	TIME-L	lung	P5	macrophages	27.531369148849	0.0855497198224854
safetme	safeTME	TIME-L05	TIME-L	lung	P5	mast	0.480912421421206	0.00149436530705401
safetme	safeTME	TIME-L05	TIME-L	lung	P5	B	23.1763834026473	0.0720172358982687
safetme	safeTME	TIME-L05	TIME-L	lung	P5	plasma	53.5059023373721	0.166261798643705
safetme	safeTME	TIME-L05	TIME-L	lung	P5	CD4.T.cells	0	0
safetme	safeTME	TIME-L05	TIME-L	lung	P5	CD8.T.cells	25.3644572061251	0.0788163565604632
safetme	safeTME	TIME-L05	TIME-L	lung	P5	NK	7.85080051646588	0.0243952191747049
safetme	safeTME	TIME-L05	TIME-L	lung	P5	pDC	0	0
safetme	safeTME	TIME-L05	TIME-L	lung	P5	mDCs	1.8264199225913	0.00567533390043639
safetme	safeTME	TIME-L05	TIME-L	lung	P5	monocytes	4.41683929530521	0.0137246848193927
safetme	safeTME	TIME-L05	TIME-L	lung	P5	neutrophils	21.3625915972761	0.0663811420328712
safetme	safeTME	TIME-L05	TIME-L	lung	P5	Treg	17.8046664149287	0.055325407722908
safetme	safeTME	TIME-L05	TIME-L	lung	P5	endothelial.cells	17.5680928336371	0.0545902897748148
safetme	safeTME	TIME-L05	TIME-L	lung	P5	fibroblasts	120.928739827814	0.375768446342895
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	macrophages	257.116389542711	0.367385370118694
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	mast	0.561796692953315	0.000802733292650824
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	B	10.1499517877005	0.0145029408698656
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	plasma	27.4921966772268	0.0392827188869697
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	CD4.T.cells	69.2415462003831	0.0989370266269733
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	CD8.T.cells	144.846226498089	0.206966131668775
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	NK	38.2028575094084	0.0545868389434361
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	pDC	2.38838425628834	0.00341268573171372
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	mDCs	1.26771488026784	0.00181139717044296
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	monocytes	33.2898613136533	0.0475668161087215
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	neutrophils	10.5203384464248	0.0150321744980465
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	Treg	8.82077256781264	0.0126037192740697
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	endothelial.cells	49.7438710341472	0.0710774233549238
safetme	safeTME	TIME-L12a	TIME-L	lung	P12	fibroblasts	46.2128240419355	0.0660320234547175
safetme	safeTME	TIME-L15	TIME-L	lung	P15	macrophages	23.0849160341513	0.0475390847461533
safetme	safeTME	TIME-L15	TIME-L	lung	P15	mast	1.61633299952966	0.00332853675226588
safetme	safeTME	TIME-L15	TIME-L	lung	P15	B	59.9481844165696	0.123452119779915
safetme	safeTME	TIME-L15	TIME-L	lung	P15	plasma	33.8062912912613	0.0696177601110128
safetme	safeTME	TIME-L15	TIME-L	lung	P15	CD4.T.cells	73.3574341120001	0.151065971903542
safetme	safeTME	TIME-L15	TIME-L	lung	P15	CD8.T.cells	38.3977737551737	0.0790730630300053
safetme	safeTME	TIME-L15	TIME-L	lung	P15	NK	14.6997314754931	0.0302713589828682
safetme	safeTME	TIME-L15	TIME-L	lung	P15	pDC	3.12892610612347	0.00644344051775642
safetme	safeTME	TIME-L15	TIME-L	lung	P15	mDCs	0	0
safetme	safeTME	TIME-L15	TIME-L	lung	P15	monocytes	15.9958962698151	0.032940568951451
safetme	safeTME	TIME-L15	TIME-L	lung	P15	neutrophils	14.9997981638827	0.0308892904367988
safetme	safeTME	TIME-L15	TIME-L	lung	P15	Treg	41.9243945230306	0.0863354816284819
safetme	safeTME	TIME-L15	TIME-L	lung	P15	endothelial.cells	50.961777686587	0.104946288939203
safetme	safeTME	TIME-L15	TIME-L	lung	P15	fibroblasts	113.677207032523	0.234097034220546
safetme	safeTME	TIME-L19	TIME-L	lung	P19	macrophages	99.7657859033374	0.239610116091268
safetme	safeTME	TIME-L19	TIME-L	lung	P19	mast	0.302069265652482	0.000725487712598412
safetme	safeTME	TIME-L19	TIME-L	lung	P19	B	22.9795642180653	0.0551906247233118
safetme	safeTME	TIME-L19	TIME-L	lung	P19	plasma	23.7321639443849	0.0569981633114248
safetme	safeTME	TIME-L19	TIME-L	lung	P19	CD4.T.cells	36.9843478167255	0.0888262824142098
safetme	safeTME	TIME-L19	TIME-L	lung	P19	CD8.T.cells	64.2093642385103	0.154213321531317
safetme	safeTME	TIME-L19	TIME-L	lung	P19	NK	6.12452775228522	0.0147094396384659
safetme	safeTME	TIME-L19	TIME-L	lung	P19	pDC	1.12609025653465	0.00270456063323094
safetme	safeTME	TIME-L19	TIME-L	lung	P19	mDCs	0	0
safetme	safeTME	TIME-L19	TIME-L	lung	P19	monocytes	21.1959325637127	0.0509068295936111
safetme	safeTME	TIME-L19	TIME-L	lung	P19	neutrophils	7.07942684675794	0.0170028459481575
safetme	safeTME	TIME-L19	TIME-L	lung	P19	Treg	34.9444744401452	0.0839270647901691
safetme	safeTME	TIME-L19	TIME-L	lung	P19	endothelial.cells	11.3736148226326	0.0273163103297639
safetme	safeTME	TIME-L19	TIME-L	lung	P19	fibroblasts	86.5498077770252	0.207868953282472
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	macrophages	84.8264777969226	0.146907813334577
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	mast	0.663936210967455	0.00114984636259896
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	B	168.544868784346	0.291896572449337
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	plasma	21.4266499998849	0.0371080160383908
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	CD4.T.cells	84.270999294938	0.145945800833288
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	CD8.T.cells	52.0540448367579	0.0901504589226919
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	NK	14.2179005632059	0.0246234517357834
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	pDC	12.2809220883161	0.0212688709537847
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	mDCs	5.11555533673886	0.00885943950556902
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	monocytes	11.1208225406141	0.0192597378124636
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	neutrophils	14.6823620234779	0.0254278352169659
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	Treg	43.8464569326875	0.0759360435296006
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	endothelial.cells	30.2352255485579	0.0523632595196297
safetme	safeTME	TIME-L12b	TIME-L	lung	P12	fibroblasts	34.1267547352104	0.0591028537853195
safetme	safeTME	TIME-L18	TIME-L	lung	P18	macrophages	18.6322611418345	0.0970607908069781
safetme	safeTME	TIME-L18	TIME-L	lung	P18	mast	0.793514431290004	0.00413364420085485
safetme	safeTME	TIME-L18	TIME-L	lung	P18	B	13.4022717973968	0.0698162766914351
safetme	safeTME	TIME-L18	TIME-L	lung	P18	plasma	12.8108864278443	0.0667355807306232
safetme	safeTME	TIME-L18	TIME-L	lung	P18	CD4.T.cells	0	0
safetme	safeTME	TIME-L18	TIME-L	lung	P18	CD8.T.cells	1.81258627450895	0.009442281635625
safetme	safeTME	TIME-L18	TIME-L	lung	P18	NK	5.93350580760028	0.0309093330948655
safetme	safeTME	TIME-L18	TIME-L	lung	P18	pDC	1.58394145914949	0.00825120523197389
safetme	safeTME	TIME-L18	TIME-L	lung	P18	mDCs	0	0
safetme	safeTME	TIME-L18	TIME-L	lung	P18	monocytes	4.7160429133366	0.0245672197895691
safetme	safeTME	TIME-L18	TIME-L	lung	P18	neutrophils	41.0933999651924	0.214067303329795
safetme	safeTME	TIME-L18	TIME-L	lung	P18	Treg	28.642878702812	0.149208968075335
safetme	safeTME	TIME-L18	TIME-L	lung	P18	endothelial.cells	14.5490925389389	0.075790394767636
safetme	safeTME	TIME-L18	TIME-L	lung	P18	fibroblasts	47.9944787779224	0.25001700164531
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	macrophages	218.77468046817	0.46981988606892
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	mast	2.8660229858966	0.00615480086554511
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	B	6.11665449388238	0.0131355507469562
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	plasma	16.2204103611686	0.0348334246521004
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	CD4.T.cells	17.1282926997304	0.036783107201993
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	CD8.T.cells	44.9325498135238	0.0964929094582643
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	NK	7.51911792398132	0.0161473490388558
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	pDC	2.72409513801995	0.00585000999497123
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	mDCs	2.62614190318207	0.00563965485911579
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	monocytes	30.0608998110919	0.0645559554430763
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	neutrophils	4.02782054804533	0.00864976782020274
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	Treg	1.9445372727188	0.0041759049903329
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	endothelial.cells	51.4076411387784	0.110398205364568
safetme	safeTME	TIME-L24a	TIME-L	lung	P24	fibroblasts	59.307628398511	0.127363473495098
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	macrophages	72.6118680457628	0.103670277012262
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	mast	5.09499464696748	0.00727428615518081
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	B	177.742604899134	0.253768778888336
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	plasma	19.9937291309777	0.0285456839673956
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	CD4.T.cells	135.406443599694	0.193324092810536
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	CD8.T.cells	81.2086979116374	0.115944244858135
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	NK	4.49258645672235	0.00641420879265093
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	pDC	7.2560246467489	0.0103596575240589
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	mDCs	2.1643413611086	0.0030900991049261
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	monocytes	15.2106444271764	0.0217167215737594
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	neutrophils	14.3230039425047	0.0204494089785895
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	Treg	54.2277506896199	0.0774226870489226
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	endothelial.cells	17.3154599875522	0.024721833796824
safetme	safeTME	TIME-L24b	TIME-L	lung	P24	fibroblasts	93.3634835441801	0.133298019488423
safetme	safeTME	TIME-L26	TIME-L	lung	P26	macrophages	257.920825242821	0.457024539945865
safetme	safeTME	TIME-L26	TIME-L	lung	P26	mast	0.96423196442178	0.00170857731059942
safetme	safeTME	TIME-L26	TIME-L	lung	P26	B	7.89511779746705	0.0139898070495423
safetme	safeTME	TIME-L26	TIME-L	lung	P26	plasma	39.5819403368271	0.0701374852363017
safetme	safeTME	TIME-L26	TIME-L	lung	P26	CD4.T.cells	9.32928477544285	0.0165310888661535
safetme	safeTME	TIME-L26	TIME-L	lung	P26	CD8.T.cells	39.7641249524659	0.0704603084905664
safetme	safeTME	TIME-L26	TIME-L	lung	P26	NK	26.4825512634051	0.0469259347179736
safetme	safeTME	TIME-L26	TIME-L	lung	P26	pDC	0	0
safetme	safeTME	TIME-L26	TIME-L	lung	P26	mDCs	2.03653366073467	0.0036086495090316
safetme	safeTME	TIME-L26	TIME-L	lung	P26	monocytes	9.85185487362059	0.0174570604641596
safetme	safeTME	TIME-L26	TIME-L	lung	P26	neutrophils	9.59679218178639	0.0170051004129186
safetme	safeTME	TIME-L26	TIME-L	lung	P26	Treg	25.8155287061072	0.0457439996140689
safetme	safeTME	TIME-L26	TIME-L	lung	P26	endothelial.cells	17.1548315967185	0.0303976191568008
safetme	safeTME	TIME-L26	TIME-L	lung	P26	fibroblasts	117.954251743727	0.209009829226018
safetme	safeTME	TIME-L29	TIME-L	lung	P29	macrophages	103.732571024254	0.253542230298797
safetme	safeTME	TIME-L29	TIME-L	lung	P29	mast	2.07506945371721	0.00507186635909523
safetme	safeTME	TIME-L29	TIME-L	lung	P29	B	25.5606624616792	0.0624751445419555
safetme	safeTME	TIME-L29	TIME-L	lung	P29	plasma	67.2401043992996	0.164347666953482
safetme	safeTME	TIME-L29	TIME-L	lung	P29	CD4.T.cells	21.8938568218468	0.0535127707107126
safetme	safeTME	TIME-L29	TIME-L	lung	P29	CD8.T.cells	35.2116202566746	0.0860639300092566
safetme	safeTME	TIME-L29	TIME-L	lung	P29	NK	2.39019311308129	0.00584208881310542
safetme	safeTME	TIME-L29	TIME-L	lung	P29	pDC	0.700568095925074	0.00171232232810942
safetme	safeTME	TIME-L29	TIME-L	lung	P29	mDCs	1.73760704261573	0.00424704372616663
safetme	safeTME	TIME-L29	TIME-L	lung	P29	monocytes	15.1916705068502	0.0371313463480114
safetme	safeTME	TIME-L29	TIME-L	lung	P29	neutrophils	4.1865746925354	0.0102327887410575
safetme	safeTME	TIME-L29	TIME-L	lung	P29	Treg	41.7375849633365	0.102014635079426
safetme	safeTME	TIME-L29	TIME-L	lung	P29	endothelial.cells	9.91896501242464	0.0242438463317166
safetme	safeTME	TIME-L29	TIME-L	lung	P29	fibroblasts	77.5562586743845	0.189562319759108
safetme	safeTME	TIME-L32	TIME-L	lung	P32	macrophages	105.88545170252	0.190386663394231
safetme	safeTME	TIME-L32	TIME-L	lung	P32	mast	0.862767924596355	0.00155129438281044
safetme	safeTME	TIME-L32	TIME-L	lung	P32	B	49.8481547404317	0.0896291577813069
safetme	safeTME	TIME-L32	TIME-L	lung	P32	plasma	47.1746854142773	0.0848221432527826
safetme	safeTME	TIME-L32	TIME-L	lung	P32	CD4.T.cells	126.355826374129	0.227193290456715
safetme	safeTME	TIME-L32	TIME-L	lung	P32	CD8.T.cells	53.7168056168322	0.096585160899321
safetme	safeTME	TIME-L32	TIME-L	lung	P32	NK	22.0969310653014	0.0397312464472864
safetme	safeTME	TIME-L32	TIME-L	lung	P32	pDC	2.44239593340888	0.00439153448346944
safetme	safeTME	TIME-L32	TIME-L	lung	P32	mDCs	7.01634371332147	0.0126156922157661
safetme	safeTME	TIME-L32	TIME-L	lung	P32	monocytes	13.2795341024305	0.0238771818841991
safetme	safeTME	TIME-L32	TIME-L	lung	P32	neutrophils	2.36646488994671	0.00425500715341264
safetme	safeTME	TIME-L32	TIME-L	lung	P32	Treg	21.3925627312271	0.0384647614413791
safetme	safeTME	TIME-L32	TIME-L	lung	P32	endothelial.cells	15.9846789228532	0.0287411503338535
safetme	safeTME	TIME-L32	TIME-L	lung	P32	fibroblasts	87.7374230742601	0.157755715873466
safetme	safeTME	TIME-L43	TIME-L	lung	P43	macrophages	40.6654019719196	0.142726597810738
safetme	safeTME	TIME-L43	TIME-L	lung	P43	mast	0.326621057832187	0.00114636792204643
safetme	safeTME	TIME-L43	TIME-L	lung	P43	B	22.8307236256843	0.080130807778594
safetme	safeTME	TIME-L43	TIME-L	lung	P43	plasma	20.8440205903787	0.0731579180163034
safetme	safeTME	TIME-L43	TIME-L	lung	P43	CD4.T.cells	21.7017809787219	0.0761684679193778
safetme	safeTME	TIME-L43	TIME-L	lung	P43	CD8.T.cells	43.194602542856	0.151603534350551
safetme	safeTME	TIME-L43	TIME-L	lung	P43	NK	6.35605591500759	0.0223083553156631
safetme	safeTME	TIME-L43	TIME-L	lung	P43	pDC	0	0
safetme	safeTME	TIME-L43	TIME-L	lung	P43	mDCs	1.89611047234241	0.00665492983390687
safetme	safeTME	TIME-L43	TIME-L	lung	P43	monocytes	12.9072547399315	0.0453016192334465
safetme	safeTME	TIME-L43	TIME-L	lung	P43	neutrophils	5.77555005961681	0.020270907713243
safetme	safeTME	TIME-L43	TIME-L	lung	P43	Treg	10.031290523548	0.0352076187287107
safetme	safeTME	TIME-L43	TIME-L	lung	P43	endothelial.cells	17.1959986138022	0.06035416494348
safetme	safeTME	TIME-L43	TIME-L	lung	P43	fibroblasts	81.1927653077139	0.284968710433939
safetme	safeTME	TIME-L30	TIME-L	lung	P30	macrophages	75.7978123613842	0.220403106827132
safetme	safeTME	TIME-L30	TIME-L	lung	P30	mast	0.655818530470605	0.00190697379155714
safetme	safeTME	TIME-L30	TIME-L	lung	P30	B	23.9277480355089	0.0695765463686353
safetme	safeTME	TIME-L30	TIME-L	lung	P30	plasma	35.5723632539394	0.103436486279726
safetme	safeTME	TIME-L30	TIME-L	lung	P30	CD4.T.cells	19.3318196053731	0.0562126131204361
safetme	safeTME	TIME-L30	TIME-L	lung	P30	CD8.T.cells	37.0288409983863	0.107671598216336
safetme	safeTME	TIME-L30	TIME-L	lung	P30	NK	3.25941140074088	0.00947764027444479
safetme	safeTME	TIME-L30	TIME-L	lung	P30	pDC	0	0
safetme	safeTME	TIME-L30	TIME-L	lung	P30	mDCs	3.01686088142079	0.00877235754457122
safetme	safeTME	TIME-L30	TIME-L	lung	P30	monocytes	21.7366064749068	0.0632051961619533
safetme	safeTME	TIME-L30	TIME-L	lung	P30	neutrophils	0	0
safetme	safeTME	TIME-L30	TIME-L	lung	P30	Treg	4.7421301422555	0.0137890551688821
safetme	safeTME	TIME-L30	TIME-L	lung	P30	endothelial.cells	9.95817948808549	0.0289561615189098
safetme	safeTME	TIME-L30	TIME-L	lung	P30	fibroblasts	108.877780455681	0.316592264727416
safetme	safeTME	TIME-L35	TIME-L	lung	P35	macrophages	15.3690256387752	0.0700999012873981
safetme	safeTME	TIME-L35	TIME-L	lung	P35	mast	0.199573735617653	0.000910278861859566
safetme	safeTME	TIME-L35	TIME-L	lung	P35	B	19.1690062670374	0.0874320518866622
safetme	safeTME	TIME-L35	TIME-L	lung	P35	plasma	6.5290039298786	0.0297795411203438
safetme	safeTME	TIME-L35	TIME-L	lung	P35	CD4.T.cells	21.8844305539281	0.0998174157306914
safetme	safeTME	TIME-L35	TIME-L	lung	P35	CD8.T.cells	29.3952375416256	0.134075074010469
safetme	safeTME	TIME-L35	TIME-L	lung	P35	NK	8.04072806361117	0.0366746895207128
safetme	safeTME	TIME-L35	TIME-L	lung	P35	pDC	2.8843179886828	0.0131557075276142
safetme	safeTME	TIME-L35	TIME-L	lung	P35	mDCs	0.707867512239554	0.00322866549245364
safetme	safeTME	TIME-L35	TIME-L	lung	P35	monocytes	3.58483993179533	0.016350869030758
safetme	safeTME	TIME-L35	TIME-L	lung	P35	neutrophils	26.2506421922004	0.119732211374638
safetme	safeTME	TIME-L35	TIME-L	lung	P35	Treg	16.319725832616	0.0744361546913883
safetme	safeTME	TIME-L35	TIME-L	lung	P35	endothelial.cells	24.7707123823494	0.112982080558205
safetme	safeTME	TIME-L35	TIME-L	lung	P35	fibroblasts	44.1395001412159	0.201325358906806
safetme	safeTME	TIME-L40	TIME-L	lung	P40	macrophages	32.6519365615401	0.111135742117554
safetme	safeTME	TIME-L40	TIME-L	lung	P40	mast	0.499033655442532	0.00169853556877747
safetme	safeTME	TIME-L40	TIME-L	lung	P40	B	25.6567402107983	0.0873265467201393
safetme	safeTME	TIME-L40	TIME-L	lung	P40	plasma	21.9580852903098	0.0747376223649021
safetme	safeTME	TIME-L40	TIME-L	lung	P40	CD4.T.cells	16.836991431798	0.0573072146662138
safetme	safeTME	TIME-L40	TIME-L	lung	P40	CD8.T.cells	55.3103180356633	0.188256927121796
safetme	safeTME	TIME-L40	TIME-L	lung	P40	NK	15.3569060842953	0.0522695231595549
safetme	safeTME	TIME-L40	TIME-L	lung	P40	pDC	2.94874518213981	0.0100364945740668
safetme	safeTME	TIME-L40	TIME-L	lung	P40	mDCs	1.37950424130494	0.00469534869157868
safetme	safeTME	TIME-L40	TIME-L	lung	P40	monocytes	9.23080585434	0.0314184261944661
safetme	safeTME	TIME-L40	TIME-L	lung	P40	neutrophils	12.4294921470606	0.0423056326629938
safetme	safeTME	TIME-L40	TIME-L	lung	P40	Treg	24.1350331541172	0.0821471895107735
safetme	safeTME	TIME-L40	TIME-L	lung	P40	endothelial.cells	27.13738583064	0.0923661451973714
safetme	safeTME	TIME-L40	TIME-L	lung	P40	fibroblasts	48.271321557482	0.164298651449812
safetme	safeTME	TIME-B05	TIME-B	brain	P5	macrophages	97.0969819735401	0.307283959928692
safetme	safeTME	TIME-B05	TIME-B	brain	P5	mast	0.297866531060046	0.000942661711352638
safetme	safeTME	TIME-B05	TIME-B	brain	P5	B	9.30379361460695	0.0294438249896869
safetme	safeTME	TIME-B05	TIME-B	brain	P5	plasma	45.6546760399809	0.144483889794329
safetme	safeTME	TIME-B05	TIME-B	brain	P5	CD4.T.cells	6.53864748172397	0.0206929345271457
safetme	safeTME	TIME-B05	TIME-B	brain	P5	CD8.T.cells	19.1012631413007	0.06044999194
safetme	safeTME	TIME-B05	TIME-B	brain	P5	NK	8.10699096303245	0.025656289573507
safetme	safeTME	TIME-B05	TIME-B	brain	P5	pDC	1.90041710987848	0.00601427236120311
safetme	safeTME	TIME-B05	TIME-B	brain	P5	mDCs	0.246149903532335	0.000778993492445454
safetme	safeTME	TIME-B05	TIME-B	brain	P5	monocytes	17.8939864899086	0.0566293093335077
safetme	safeTME	TIME-B05	TIME-B	brain	P5	neutrophils	12.6771987768125	0.0401196799505435
safetme	safeTME	TIME-B05	TIME-B	brain	P5	Treg	20.9948267098483	0.066442574818411
safetme	safeTME	TIME-B05	TIME-B	brain	P5	endothelial.cells	11.4683274819897	0.0362939507572456
safetme	safeTME	TIME-B05	TIME-B	brain	P5	fibroblasts	64.7034178379725	0.204767666821931
safetme	safeTME	TIME-B14	TIME-B	brain	P14	macrophages	342.496801121251	0.575280607646592
safetme	safeTME	TIME-B14	TIME-B	brain	P14	mast	0.281408665389928	0.000472672876045993
safetme	safeTME	TIME-B14	TIME-B	brain	P14	B	13.6941265803396	0.0230015738381689
safetme	safeTME	TIME-B14	TIME-B	brain	P14	plasma	10.66239221591	0.0179092693796094
safetme	safeTME	TIME-B14	TIME-B	brain	P14	CD4.T.cells	40.7436052049094	0.0684356930729267
safetme	safeTME	TIME-B14	TIME-B	brain	P14	CD8.T.cells	30.7420490488088	0.0516364082794429
safetme	safeTME	TIME-B14	TIME-B	brain	P14	NK	8.28369770159542	0.0139138544702712
safetme	safeTME	TIME-B14	TIME-B	brain	P14	pDC	1.38201370043511	0.00232132294012511
safetme	safeTME	TIME-B14	TIME-B	brain	P14	mDCs	4.32344359210821	0.00726194594709005
safetme	safeTME	TIME-B14	TIME-B	brain	P14	monocytes	37.1565631627874	0.0624106565794755
safetme	safeTME	TIME-B14	TIME-B	brain	P14	neutrophils	14.8592978214306	0.0249586736341167
safetme	safeTME	TIME-B14	TIME-B	brain	P14	Treg	5.19221482864506	0.00872119240785879
safetme	safeTME	TIME-B14	TIME-B	brain	P14	endothelial.cells	20.8653093979924	0.0350467736630385
safetme	safeTME	TIME-B14	TIME-B	brain	P14	fibroblasts	64.6731459250994	0.108629355265238
safetme	safeTME	TIME-B20	TIME-B	brain	P20	macrophages	54.9494493260907	0.295491177329472
safetme	safeTME	TIME-B20	TIME-B	brain	P20	mast	0	0
safetme	safeTME	TIME-B20	TIME-B	brain	P20	B	1.38946739217509	0.00747187388791142
safetme	safeTME	TIME-B20	TIME-B	brain	P20	plasma	0.223625082419045	0.00120254597079335
safetme	safeTME	TIME-B20	TIME-B	brain	P20	CD4.T.cells	7.8002280263371	0.0419457991155209
safetme	safeTME	TIME-B20	TIME-B	brain	P20	CD8.T.cells	0	0
safetme	safeTME	TIME-B20	TIME-B	brain	P20	NK	0.991934937402508	0.00533413939688259
safetme	safeTME	TIME-B20	TIME-B	brain	P20	pDC	0.486583651649606	0.00261660813454134
safetme	safeTME	TIME-B20	TIME-B	brain	P20	mDCs	0	0
safetme	safeTME	TIME-B20	TIME-B	brain	P20	monocytes	2.83235919637511	0.0152310380508117
safetme	safeTME	TIME-B20	TIME-B	brain	P20	neutrophils	7.77308508886626	0.0417998377155833
safetme	safeTME	TIME-B20	TIME-B	brain	P20	Treg	0.548272366758171	0.00294833977660381
safetme	safeTME	TIME-B20	TIME-B	brain	P20	endothelial.cells	49.3845359858248	0.265565803830399
safetme	safeTME	TIME-B20	TIME-B	brain	P20	fibroblasts	59.5801543343064	0.32039283679148
safetme	safeTME	TIME-B15	TIME-B	brain	P15	macrophages	74.5356073436436	0.186798531320809
safetme	safeTME	TIME-B15	TIME-B	brain	P15	mast	0.368791410052427	0.000924252128837032
safetme	safeTME	TIME-B15	TIME-B	brain	P15	B	5.61985101253452	0.0140842739838859
safetme	safeTME	TIME-B15	TIME-B	brain	P15	plasma	19.2098783392413	0.048143124990954
safetme	safeTME	TIME-B15	TIME-B	brain	P15	CD4.T.cells	112.059729909715	0.280840174426062
safetme	safeTME	TIME-B15	TIME-B	brain	P15	CD8.T.cells	23.3310107323191	0.0584713628069594
safetme	safeTME	TIME-B15	TIME-B	brain	P15	NK	13.1430809645771	0.0329387296717701
safetme	safeTME	TIME-B15	TIME-B	brain	P15	pDC	0.468810254336384	0.00117491585698657
safetme	safeTME	TIME-B15	TIME-B	brain	P15	mDCs	0	0
safetme	safeTME	TIME-B15	TIME-B	brain	P15	monocytes	15.7632796931197	0.0395053800514179
safetme	safeTME	TIME-B15	TIME-B	brain	P15	neutrophils	6.23122622346644	0.0156164811471213
safetme	safeTME	TIME-B15	TIME-B	brain	P15	Treg	1.47164449995016	0.00368818395682503
safetme	safeTME	TIME-B15	TIME-B	brain	P15	endothelial.cells	62.4061436486018	0.15640009378616
safetme	safeTME	TIME-B15	TIME-B	brain	P15	fibroblasts	64.40697043405	0.161414495872211
safetme	safeTME	TIME-B19	TIME-B	brain	P19	macrophages	90.9843540506087	0.389706407199714
safetme	safeTME	TIME-B19	TIME-B	brain	P19	mast	0.00709619101212599	3.03945786393152e-05
safetme	safeTME	TIME-B19	TIME-B	brain	P19	B	7.92812422535957	0.0339579352948895
safetme	safeTME	TIME-B19	TIME-B	brain	P19	plasma	2.24488475607909	0.00961534520959907
safetme	safeTME	TIME-B19	TIME-B	brain	P19	CD4.T.cells	31.9511614687299	0.136853995082612
safetme	safeTME	TIME-B19	TIME-B	brain	P19	CD8.T.cells	15.2195833431247	0.0651888910529234
safetme	safeTME	TIME-B19	TIME-B	brain	P19	NK	3.23614487179298	0.0138611347448016
safetme	safeTME	TIME-B19	TIME-B	brain	P19	pDC	0.347659015314552	0.00148910158458083
safetme	safeTME	TIME-B19	TIME-B	brain	P19	mDCs	0	0
safetme	safeTME	TIME-B19	TIME-B	brain	P19	monocytes	13.9943205398029	0.0599408154915756
safetme	safeTME	TIME-B19	TIME-B	brain	P19	neutrophils	3.26115104100606	0.013968241779451
safetme	safeTME	TIME-B19	TIME-B	brain	P19	Treg	10.6871947784808	0.0457756536673179
safetme	safeTME	TIME-B19	TIME-B	brain	P19	endothelial.cells	23.9632631741272	0.102640034034597
safetme	safeTME	TIME-B19	TIME-B	brain	P19	fibroblasts	29.6440339797212	0.126972050279299
safetme	safeTME	TIME-B12	TIME-B	brain	P12	macrophages	100.062443805986	0.217600163215787
safetme	safeTME	TIME-B12	TIME-B	brain	P12	mast	0.613273263612956	0.00133365084023737
