interaction_name	pathway_name	ligand	receptor	annotation	interaction_name_2	evidence	is_one_to_one	ligand_is_complex	receptor_is_complex	ligand_subunits	receptor_subunits	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	receptor_surfaceome_main	receptor_adhesome	is_neurotransmitter
PTPRC_MRC1	CD45	PTPRC	MRC1	Cell-Cell Contact	PTPRC - MRC1	PMID: 27601670; PMID: 10575006	TRUE	FALSE	FALSE	PTPRC	MRC1		TRUE	TRUE	Receptors		FALSE
CD46_JAG1	CD46	CD46	JAG1	Cell-Cell Contact	CD46 - JAG1	PMID: 23086448	TRUE	FALSE	FALSE	CD46	JAG1		TRUE	TRUE	Miscellaneous		FALSE
CD48_CD244A	CD48	CD48	CD244	Cell-Cell Contact	CD48 - CD244A	PMID: 26697006	TRUE	FALSE	FALSE	CD48	CD244		TRUE	TRUE	Unclassified		FALSE
CD6_ALCAM	CD6	CD6	ALCAM	Cell-Cell Contact	CD6 - ALCAM	PMID: 23602662	TRUE	FALSE	FALSE	CD6	ALCAM	secreted	TRUE	TRUE	Unclassified		FALSE
CD80_CD274	CD80	CD80	CD274	Cell-Cell Contact	CD80 - CD274	PMID: 17629517; PMID: 18585785	TRUE	FALSE	FALSE	CD80	CD274		TRUE	TRUE	Unclassified		FALSE
CD80_CD28	CD80	CD80	CD28	Cell-Cell Contact	CD80 - CD28	PMID: 23954143	TRUE	FALSE	FALSE	CD80	CD28		TRUE	TRUE	Unclassified		FALSE
CD80_CTLA4	CD80	CD80	CTLA4	Cell-Cell Contact	CD80 - CTLA4	PMID: 23954143	TRUE	FALSE	FALSE	CD80	CTLA4		TRUE	TRUE	Unclassified		FALSE
CD86_CD28	CD86	CD86	CD28	Cell-Cell Contact	CD86 - CD28	PMID: 23954143	TRUE	FALSE	FALSE	CD86	CD28		TRUE	TRUE	Unclassified		FALSE
CD86_CTLA4	CD86	CD86	CTLA4	Cell-Cell Contact	CD86 - CTLA4	PMID: 23954143	TRUE	FALSE	FALSE	CD86	CTLA4		TRUE	TRUE	Unclassified		FALSE
CD96_NECTIN1	CD96	CD96	NECTIN1	Cell-Cell Contact	CD96 - NECTIN1	PMID: 17971293	TRUE	FALSE	FALSE	CD96	NECTIN1		TRUE	TRUE	Receptors		FALSE
CD96_PVR	CD96	CD96	PVR	Cell-Cell Contact	CD96 - PVR	PMID: 15034010	TRUE	FALSE	FALSE	CD96	PVR		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
CD99_PILRA	CD99	CD99	PILRA	Cell-Cell Contact	CD99 - PILRA	PMID: 18234675	TRUE	FALSE	FALSE	CD99	PILRA		TRUE	TRUE	Unclassified		FALSE
CD99_CD99	CD99	CD99	CD99	Cell-Cell Contact	CD99 - CD99	KEGG: hsa04514	TRUE	FALSE	FALSE	CD99	CD99		TRUE	TRUE			FALSE
CD99_CD99L2	CD99	CD99	CD99L2	Cell-Cell Contact	CD99 - CD99L2	KEGG: hsa04514	TRUE	FALSE	FALSE	CD99	CD99L2		TRUE				FALSE
CDH15_CDH15	CDH	CDH15	CDH15	Cell-Cell Contact	CDH15 - CDH15	KEGG: hsa04514	TRUE	FALSE	FALSE	CDH15	CDH15				Miscellaneous		FALSE
CDH4_CDH4	CDH	CDH4	CDH4	Cell-Cell Contact	CDH4 - CDH4	KEGG: hsa04514	TRUE	FALSE	FALSE	CDH4	CDH4				Miscellaneous		FALSE
CDH2_CDH2	CDH	CDH2	CDH2	Cell-Cell Contact	CDH2 - CDH2	KEGG: hsa04514	TRUE	FALSE	FALSE	CDH2	CDH2		TRUE	TRUE	Miscellaneous		FALSE
CDH1_CDH1	CDH	CDH1	CDH1	Cell-Cell Contact	CDH1 - CDH1	KEGG: hsa04514	TRUE	FALSE	FALSE	CDH1	CDH1		TRUE	TRUE	Miscellaneous		FALSE
CDH1_ITGA1_ITGB1	CDH1	CDH1	ITGA2_ITGB1	Cell-Cell Contact	CDH1 - (ITGA1+ITGB1)	PMID: 12392763	FALSE	FALSE	TRUE	CDH1	ITGA2;ITGB1		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
CDH1_ITGAE_ITGB7	CDH1	CDH1	ITGAE_ITGB7	Cell-Cell Contact	CDH1 - (ITGAE+ITGB7)	PMID: 9425167	FALSE	FALSE	TRUE	CDH1	ITGAE;ITGB7		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
CDH1_KLRG1	CDH1	CDH1	KLRG1	Cell-Cell Contact	CDH1 - KLRG1	PMID: 19604491	TRUE	FALSE	FALSE	CDH1	KLRG1		TRUE	TRUE	Receptors		FALSE
CDH5_CDH5	CDH5	CDH5	CDH5	Cell-Cell Contact	CDH5 - CDH5	KEGG: hsa04514	TRUE	FALSE	FALSE	CDH5	CDH5		TRUE	TRUE	Miscellaneous		FALSE
CD1D_CEACAM5	CEACAM	CD1D	CEACAM5	Cell-Cell Contact	CD1D - CEACAM5	PMID: 24104458	TRUE	FALSE	FALSE	CD1D	CEACAM5		TRUE	TRUE	Miscellaneous		FALSE
CD209_CEACAM1	CEACAM	CD209	CEACAM1	Cell-Cell Contact	CD209 - CEACAM1	PMID: 16282604; PMID: 6246332	TRUE	FALSE	FALSE	CD209	CEACAM1	secreted	TRUE	TRUE	Miscellaneous	Adhesion receptor	FALSE
CD8A_CEACAM5	CEACAM	CD8A	CEACAM5	Cell-Cell Contact	CD8A - CEACAM5	PMID: 24104458	TRUE	FALSE	FALSE	CD8A	CEACAM5	secreted	TRUE	TRUE	Miscellaneous		FALSE
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	Cell-Cell Contact	CEACAM1 - CEACAM5	PMID: 11590190	TRUE	FALSE	FALSE	CEACAM1	CEACAM5	secreted	TRUE	TRUE	Miscellaneous		FALSE
SELE_CEACAM1	CEACAM	SELE	CEACAM1	Cell-Cell Contact	SELE - CEACAM1	PMID: 1378450	TRUE	FALSE	FALSE	SELE	CEACAM1		TRUE	TRUE	Miscellaneous	Adhesion receptor	FALSE
CLDN11_CLDN11	CLDN	CLDN11	CLDN11	Cell-Cell Contact	CLDN11 - CLDN11	KEGG: hsa04514	TRUE	FALSE	FALSE	CLDN11	CLDN11		TRUE		Miscellaneous		FALSE
CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	Cell-Cell Contact	CLEC2D - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CLEC2D	KLRB1		TRUE	TRUE	Receptors		FALSE
CLEC2A_KLRB1	CLEC	CLEC2A	KLRB1	Cell-Cell Contact	CLEC2A - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CLEC2A	KLRB1		TRUE	TRUE	Receptors		FALSE
CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	Cell-Cell Contact	CLEC2B - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CLEC2B	KLRB1		TRUE	TRUE	Receptors		FALSE
CLEC2C_KLRB1	CLEC	CD69	KLRB1	Cell-Cell Contact	CLEC2C - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CD69	KLRB1			TRUE	Receptors		FALSE
CLEC2L_KLRB1	CLEC	CLEC2L	KLRB1	Cell-Cell Contact	CLEC2L - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CLEC2L	KLRB1			TRUE	Receptors		FALSE
CLEC1B_KLRB1	CLEC	CLEC1B	KLRB1	Cell-Cell Contact	CLEC1B - KLRB1	PMID: 24223577	TRUE	FALSE	FALSE	CLEC1B	KLRB1			TRUE	Receptors		FALSE
NFASC_CNTN1_CNTNAP1	CNTN	NFASC	CNTN1_CNTNAP1	Cell-Cell Contact	NFASC - (CNTN1+CNTNAP1)	KEGG: hsa04514	FALSE	FALSE	TRUE	NFASC	CNTN1;CNTNAP1			TRUE	Receptors, Unclassified		FALSE
CNTN2_CNTN2_CNTNAP2	CNTN	CNTN2	CNTN2_CNTNAP2	Cell-Cell Contact	CNTN2 - (CNTN2+CNTNAP2)	KEGG: hsa04514	FALSE	FALSE	TRUE	CNTN2	CNTN2;CNTNAP2				Unclassified, Receptors		FALSE
CNTN2_L1CAM	CNTN	CNTN2	L1CAM	Cell-Cell Contact	CNTN2 - L1CAM	KEGG: hsa04514	TRUE	FALSE	FALSE	CNTN2	L1CAM			TRUE	Miscellaneous		FALSE
CNTN2_CNTN2	CNTN	CNTN2	CNTN2	Cell-Cell Contact	CNTN2 - CNTN2	KEGG: hsa04514	TRUE	FALSE	FALSE	CNTN2	CNTN2				Unclassified		FALSE
CNTN1_NRCAM	CNTN	CNTN1	NRCAM	Cell-Cell Contact	CNTN1 - NRCAM	KEGG: hsa04514	TRUE	FALSE	FALSE	CNTN1	NRCAM		TRUE	TRUE	Miscellaneous		FALSE
CSPG4_ITGA2_ITGB1	CSPG4	CSPG4	ITGA3_ITGB1	Cell-Cell Contact	CSPG4 - (ITGA2+ITGB1)	PMID: 30213051	FALSE	FALSE	TRUE	CSPG4	ITGA3;ITGB1		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
DSC1_DSG1	DESMOSOME	DSC1	DSG1	Cell-Cell Contact	DSC1 - DSG1	PMID: 27298358	TRUE	FALSE	FALSE	DSC1	DSG1		TRUE	TRUE	Miscellaneous		FALSE
DSC1_DSG2	DESMOSOME	DSC1	DSG2	Cell-Cell Contact	DSC1 - DSG2	PMID: 27298358	TRUE	FALSE	FALSE	DSC1	DSG2		TRUE	TRUE	Miscellaneous		FALSE
DSC2_DSG1	DESMOSOME	DSC2	DSG1	Cell-Cell Contact	DSC2 - DSG1	PMID: 27298358	TRUE	FALSE	FALSE	DSC2	DSG1		TRUE	TRUE	Miscellaneous		FALSE
DSC2_DSG2	DESMOSOME	DSC2	DSG2	Cell-Cell Contact	DSC2 - DSG2	PMID: 27298358	TRUE	FALSE	FALSE	DSC2	DSG2		TRUE	TRUE	Miscellaneous		FALSE
DSC3_DSG1	DESMOSOME	DSC3	DSG1	Cell-Cell Contact	DSC3 - DSG1	PMID: 27298358	TRUE	FALSE	FALSE	DSC3	DSG1		TRUE	TRUE	Miscellaneous		FALSE
DSC3_DSG2	DESMOSOME	DSC3	DSG2	Cell-Cell Contact	DSC3 - DSG2	PMID: 27298358	TRUE	FALSE	FALSE	DSC3	DSG2		TRUE	TRUE	Miscellaneous		FALSE
EPGN_EGFR	EPGN	EPGN	EGFR	Cell-Cell Contact	EPGN - EGFR	PMID: 27298358	TRUE	FALSE	FALSE	EPGN	EGFR	growth factor	FALSE	TRUE	Receptors		FALSE
EFNA1_EPHA1	EPHA	EFNA1	EPHA1	Cell-Cell Contact	EFNA1 - EPHA1	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA1	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA2	EPHA	EFNA1	EPHA2	Cell-Cell Contact	EFNA1 - EPHA2	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA2	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA3	EPHA	EFNA1	EPHA3	Cell-Cell Contact	EFNA1 - EPHA3	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA3	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA4	EPHA	EFNA1	EPHA4	Cell-Cell Contact	EFNA1 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA4	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA5	EPHA	EFNA1	EPHA5	Cell-Cell Contact	EFNA1 - EPHA5	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA5	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA7	EPHA	EFNA1	EPHA7	Cell-Cell Contact	EFNA1 - EPHA7	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA7	secreted	TRUE	TRUE	Receptors		FALSE
EFNA1_EPHA8	EPHA	EFNA1	EPHA8	Cell-Cell Contact	EFNA1 - EPHA8	PMID: 15114347	TRUE	FALSE	FALSE	EFNA1	EPHA8	secreted	TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA1	EPHA	EFNA2	EPHA1	Cell-Cell Contact	EFNA2 - EPHA1	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA1		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA2	EPHA	EFNA2	EPHA2	Cell-Cell Contact	EFNA2 - EPHA2	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA2		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA3	EPHA	EFNA2	EPHA3	Cell-Cell Contact	EFNA2 - EPHA3	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA3		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA4	EPHA	EFNA2	EPHA4	Cell-Cell Contact	EFNA2 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA4		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA5	EPHA	EFNA2	EPHA5	Cell-Cell Contact	EFNA2 - EPHA5	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA5		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA7	EPHA	EFNA2	EPHA7	Cell-Cell Contact	EFNA2 - EPHA7	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA7		TRUE	TRUE	Receptors		FALSE
EFNA2_EPHA8	EPHA	EFNA2	EPHA8	Cell-Cell Contact	EFNA2 - EPHA8	PMID: 15114347	TRUE	FALSE	FALSE	EFNA2	EPHA8		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA1	EPHA	EFNA3	EPHA1	Cell-Cell Contact	EFNA3 - EPHA1	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA1		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA2	EPHA	EFNA3	EPHA2	Cell-Cell Contact	EFNA3 - EPHA2	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA2		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA3	EPHA	EFNA3	EPHA3	Cell-Cell Contact	EFNA3 - EPHA3	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA3		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA4	EPHA	EFNA3	EPHA4	Cell-Cell Contact	EFNA3 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA4		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA5	EPHA	EFNA3	EPHA5	Cell-Cell Contact	EFNA3 - EPHA5	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA5		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA7	EPHA	EFNA3	EPHA7	Cell-Cell Contact	EFNA3 - EPHA7	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA7		TRUE	TRUE	Receptors		FALSE
EFNA3_EPHA8	EPHA	EFNA3	EPHA8	Cell-Cell Contact	EFNA3 - EPHA8	PMID: 15114347	TRUE	FALSE	FALSE	EFNA3	EPHA8		TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA1	EPHA	EFNA4	EPHA1	Cell-Cell Contact	EFNA4 - EPHA1	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA1	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA2	EPHA	EFNA4	EPHA2	Cell-Cell Contact	EFNA4 - EPHA2	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA2	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA3	EPHA	EFNA4	EPHA3	Cell-Cell Contact	EFNA4 - EPHA3	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA3	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA4	EPHA	EFNA4	EPHA4	Cell-Cell Contact	EFNA4 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA4	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA5	EPHA	EFNA4	EPHA5	Cell-Cell Contact	EFNA4 - EPHA5	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA5	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA7	EPHA	EFNA4	EPHA7	Cell-Cell Contact	EFNA4 - EPHA7	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA7	secreted	TRUE	TRUE	Receptors		FALSE
EFNA4_EPHA8	EPHA	EFNA4	EPHA8	Cell-Cell Contact	EFNA4 - EPHA8	PMID: 15114347	TRUE	FALSE	FALSE	EFNA4	EPHA8	secreted	TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA1	EPHA	EFNA5	EPHA1	Cell-Cell Contact	EFNA5 - EPHA1	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA1		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA2	EPHA	EFNA5	EPHA2	Cell-Cell Contact	EFNA5 - EPHA2	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA2		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA3	EPHA	EFNA5	EPHA3	Cell-Cell Contact	EFNA5 - EPHA3	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA3		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA4	EPHA	EFNA5	EPHA4	Cell-Cell Contact	EFNA5 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA4		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA5	EPHA	EFNA5	EPHA5	Cell-Cell Contact	EFNA5 - EPHA5	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA5		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA7	EPHA	EFNA5	EPHA7	Cell-Cell Contact	EFNA5 - EPHA7	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA7		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHA8	EPHA	EFNA5	EPHA8	Cell-Cell Contact	EFNA5 - EPHA8	PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHA8		TRUE	TRUE	Receptors		FALSE
EFNA5_EPHB2	EPHA	EFNA5	EPHB2	Cell-Cell Contact	EFNA5 - EPHB2	PMID:15107857; PMID: 15114347	TRUE	FALSE	FALSE	EFNA5	EPHB2		TRUE	TRUE	Receptors		FALSE
EFNB1_EPHA4	EPHB	EFNB1	EPHA4	Cell-Cell Contact	EFNB1 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB1	EPHA4		TRUE	TRUE	Receptors		FALSE
EFNB1_EPHB1	EPHB	EFNB1	EPHB1	Cell-Cell Contact	EFNB1 - EPHB1	PMID: 15114347	TRUE	FALSE	FALSE	EFNB1	EPHB1		TRUE	TRUE	Receptors		FALSE
EFNB1_EPHB2	EPHB	EFNB1	EPHB2	Cell-Cell Contact	EFNB1 - EPHB2	PMID: 15114347	TRUE	FALSE	FALSE	EFNB1	EPHB2		TRUE	TRUE	Receptors		FALSE
EFNB1_EPHB3	EPHB	EFNB1	EPHB3	Cell-Cell Contact	EFNB1 - EPHB3	PMID: 15114347	TRUE	FALSE	FALSE	EFNB1	EPHB3		TRUE	TRUE	Receptors		FALSE
EFNB1_EPHB4	EPHB	EFNB1	EPHB4	Cell-Cell Contact	EFNB1 - EPHB4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB1	EPHB4		TRUE	TRUE	Receptors		FALSE
EFNB2_EPHA4	EPHB	EFNB2	EPHA4	Cell-Cell Contact	EFNB2 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB2	EPHA4		TRUE	TRUE	Receptors		TRUE
EFNB2_EPHB1	EPHB	EFNB2	EPHB1	Cell-Cell Contact	EFNB2 - EPHB1	PMID: 15114347	TRUE	FALSE	FALSE	EFNB2	EPHB1		TRUE	TRUE	Receptors		TRUE
EFNB2_EPHB2	EPHB	EFNB2	EPHB2	Cell-Cell Contact	EFNB2 - EPHB2	PMID: 15114347	TRUE	FALSE	FALSE	EFNB2	EPHB2		TRUE	TRUE	Receptors		TRUE
EFNB2_EPHB3	EPHB	EFNB2	EPHB3	Cell-Cell Contact	EFNB2 - EPHB3	PMID: 15114347	TRUE	FALSE	FALSE	EFNB2	EPHB3		TRUE	TRUE	Receptors		TRUE
EFNB2_EPHB4	EPHB	EFNB2	EPHB4	Cell-Cell Contact	EFNB2 - EPHB4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB2	EPHB4		TRUE	TRUE	Receptors		TRUE
EFNB3_EPHA4	EPHB	EFNB3	EPHA4	Cell-Cell Contact	EFNB3 - EPHA4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHA4		TRUE	TRUE	Receptors		FALSE
EFNB3_EPHB1	EPHB	EFNB3	EPHB1	Cell-Cell Contact	EFNB3 - EPHB1	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHB1		TRUE	TRUE	Receptors		FALSE
EFNB3_EPHB2	EPHB	EFNB3	EPHB2	Cell-Cell Contact	EFNB3 - EPHB2	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHB2		TRUE	TRUE	Receptors		FALSE
EFNB3_EPHB3	EPHB	EFNB3	EPHB3	Cell-Cell Contact	EFNB3 - EPHB3	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHB3		TRUE	TRUE	Receptors		FALSE
EFNB3_EPHB4	EPHB	EFNB3	EPHB4	Cell-Cell Contact	EFNB3 - EPHB4	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHB4		TRUE	TRUE	Receptors		FALSE
EFNB3_EPHB6	EPHB	EFNB3	EPHB6	Cell-Cell Contact	EFNB3 - EPHB6	PMID: 15114347	TRUE	FALSE	FALSE	EFNB3	EPHB6		TRUE	TRUE	Receptors		FALSE
ESAM_ESAM	ESAM	ESAM	ESAM	Cell-Cell Contact	ESAM - ESAM	KEGG: hsa04514; PMID: 11279107	TRUE	FALSE	FALSE	ESAM	ESAM		TRUE	TRUE	Unclassified		FALSE
GP1BA_ITGAM_ITGB2	GP1BA	GP1BA	ITGAM_ITGB2	Cell-Cell Contact	GP1BA - (ITGAM+ITGB2)	PMC2194217	FALSE	FALSE	TRUE	GP1BA	ITGAM;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM1_ITGAX_ITGB2	ICAM	ICAM1	ITGAX_ITGB2	Cell-Cell Contact	ICAM1 - (ITGAX+ITGB2)	PMID: 16252253	FALSE	FALSE	TRUE	ICAM1	ITGAX;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM1_ITGAL_ITGB2	ICAM	ICAM1	ITGAL_ITGB2	Cell-Cell Contact	ICAM1 - (ITGAL+ITGB2)	KEGG: hsa04514	FALSE	FALSE	TRUE	ICAM1	ITGAL;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM2_ITGAL_ITGB2	ICAM	ICAM2	ITGAL_ITGB2	Cell-Cell Contact	ICAM2 - (ITGAL+ITGB2)	KEGG: hsa04514	FALSE	FALSE	TRUE	ICAM2	ITGAL;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM1_ITGAM_ITGB2	ICAM	ICAM1	ITGAM_ITGB2	Cell-Cell Contact	ICAM1 - (ITGAM+ITGB2)	KEGG: hsa04514	FALSE	FALSE	TRUE	ICAM1	ITGAM;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM2_ITGAM_ITGB2	ICAM	ICAM2	ITGAM_ITGB2	Cell-Cell Contact	ICAM2 - (ITGAM+ITGB2)	KEGG: hsa04514	FALSE	FALSE	TRUE	ICAM2	ITGAM;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM1_ITGAL	ICAM	ICAM1	ITGAL	Cell-Cell Contact	ICAM1 - ITGAL	PMID: 23602662	TRUE	FALSE	FALSE	ICAM1	ITGAL		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
ICAM1_SPN	ICAM	ICAM1	SPN	Cell-Cell Contact	ICAM1 - SPN	PMID: 1683685	TRUE	FALSE	FALSE	ICAM1	SPN		TRUE	TRUE	Unclassified		FALSE
ICAM5_CD209	ICAM	ICAM5	CD209	Cell-Cell Contact	ICAM5 - CD209	PMID: 15795245	TRUE	FALSE	FALSE	ICAM5	CD209			TRUE			FALSE
ICOSL_ICOS	ICOS	ICOSLG	ICOS	Cell-Cell Contact	ICOSL - ICOS	PMID: 23954143	TRUE	FALSE	FALSE	ICOSLG	ICOS		TRUE	TRUE	Unclassified		FALSE
ICOSL_CD28	ICOS	ICOSLG	CD28	Cell-Cell Contact	ICOSL - CD28	KEGG: hsa04514	TRUE	FALSE	FALSE	ICOSLG	CD28		TRUE	TRUE	Unclassified		FALSE
ICOSL_CTLA4	ICOS	ICOSLG	CTLA4	Cell-Cell Contact	ICOSL - CTLA4	KEGG: hsa04514	TRUE	FALSE	FALSE	ICOSLG	CTLA4		TRUE	TRUE	Unclassified		FALSE
JAM2_ITGA3_ITGB1	JAM	JAM2	ITGA3_ITGB1	Cell-Cell Contact	JAM2 - (ITGA3+ITGB1)	PMID: 12070135	FALSE	FALSE	TRUE	JAM2	ITGA3;ITGB1		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
JAM2_ITGAV_ITGB1	JAM	JAM2	ITGAV_ITGB1	Cell-Cell Contact	JAM2 - (ITGAV+ITGB1)	KEGG: hsa04514	FALSE	FALSE	TRUE	JAM2	ITGAV;ITGB1		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
JAM3_ITGAM_ITGB2	JAM	JAM3	ITGAM_ITGB2	Cell-Cell Contact	JAM3 - (ITGAM+ITGB2)	KEGG: hsa04514; PMID: 16118203, PMC2194005	FALSE	FALSE	TRUE	JAM3	ITGAM;ITGB2	secreted	TRUE	TRUE	Receptors	Adhesion receptor	FALSE
JAM1_ITGAL_ITGB2	JAM	F11R	ITGAL_ITGB2	Cell-Cell Contact	JAM1 - (ITGAL+ITGB2)	PMID: 11812992	FALSE	FALSE	TRUE	F11R	ITGAL;ITGB2		TRUE	TRUE	Receptors	Adhesion receptor	FALSE
JAM2_JAM3	JAM	JAM2	JAM3	Cell-Cell Contact	JAM2 - JAM3	PMC1237098;  PMID: 11590146	TRUE	FALSE	FALSE	JAM2	JAM3		TRUE	TRUE	Unclassified		FALSE
F11R_F11R	JAM	F11R	F11R	Cell-Cell Contact	F11R - F11R	KEGG: hsa04514	TRUE	FALSE	FALSE	F11R	F11R		TRUE	TRUE	Miscellaneous		FALSE
JAM2_F11R	JAM	JAM2	F11R	Cell-Cell Contact	JAM2 - F11R	KEGG: hsa04514	TRUE	FALSE	FALSE	JAM2	F11R		TRUE	TRUE	Miscellaneous		FALSE
JAM2_JAM2	JAM	JAM2	JAM2	Cell-Cell Contact	JAM2 - JAM2	KEGG: hsa04514	TRUE	FALSE	FALSE	JAM2	JAM2		TRUE	TRUE	Miscellaneous		FALSE
JAM3_F11R	JAM	JAM3	F11R	Cell-Cell Contact	JAM3 - F11R	KEGG: hsa04514	TRUE	FALSE	FALSE	JAM3	F11R	secreted	TRUE	TRUE	Miscellaneous		FALSE
JAM3_JAM3	JAM	JAM3	JAM3	Cell-Cell Contact	JAM3 - JAM3	KEGG: hsa04514	TRUE	FALSE	FALSE	JAM3	JAM3	secreted	TRUE	TRUE	Unclassified		FALSE
L1CAM_ITGAV_ITGB3	L1CAM	L1CAM	ITGAV_ITGB3	Cell-Cell Contact	L1CAM - (ITGAV+ITGB3)	PMID: 9396761	FALSE	FALSE	TRUE	L1CAM	ITGAV;ITGB3		TRUE	TRUE	Receptors	Adhesion receptor	TRUE
