interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
THBS1_SDC1	THBS1 - SDC1	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	SDC1	THBS1	SDC1	LB	TIME-B	True	primary	True	True	THBS1:18/27	SDC1:5/8	0.6666666666666666	0.625	True	admitted		False	True	KEGG: hsa04512
THBS1_SDC1	THBS1 - SDC1	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	SDC1	THBS1	SDC1	TIME-B	LB	True	primary	True	True	THBS1:8/8	SDC1:25/27	1.0	0.9259259259259259	True	admitted		False	True	KEGG: hsa04512
THBS1_SDC1	THBS1 - SDC1	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS1	SDC1	THBS1	SDC1	L	TIME-L	True	primary	True	True	THBS1:25/30	SDC1:11/15	0.8333333333333334	0.7333333333333333	True	admitted		False	True	KEGG: hsa04512
THBS1_SDC1	THBS1 - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	SDC1	THBS1	SDC1	TIME-L	L	True	primary	True	True	THBS1:15/15	SDC1:29/30	1.0	0.9666666666666667	True	admitted		False	True	KEGG: hsa04512
THBS2_SDC1	THBS2 - SDC1	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS2	SDC1	THBS2	SDC1	TIME-B	LB	True	primary	True	True	THBS2:8/8	SDC1:25/27	1.0	0.9259259259259259	True	admitted		False	True	KEGG: hsa04512
THBS2_SDC1	THBS2 - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	SDC1	THBS2	SDC1	TIME-L	L	True	primary	True	True	THBS2:14/15	SDC1:29/30	0.9333333333333333	0.9666666666666667	True	admitted		False	True	KEGG: hsa04512
THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS3	SDC1	THBS3	SDC1	LB	TIME-B	True	primary	True	True	THBS3:27/27	SDC1:5/8	1.0	0.625	True	admitted			True	KEGG: hsa04512
THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS3	SDC1	THBS3	SDC1	TIME-B	LB	True	primary	True	True	THBS3:4/8	SDC1:25/27	0.5	0.9259259259259259	True	admitted			True	KEGG: hsa04512
THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS3	SDC1	THBS3	SDC1	L	TIME-L	True	primary	True	True	THBS3:27/30	SDC1:11/15	0.9	0.7333333333333333	True	admitted			True	KEGG: hsa04512
THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC1	THBS3	SDC1	TIME-L	L	True	primary	True	True	THBS3:14/15	SDC1:29/30	0.9333333333333333	0.9666666666666667	True	admitted			True	KEGG: hsa04512
COMP_SDC1	COMP - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	COMP	SDC1	COMP	SDC1	TIME-L	L	True	primary	True	True	COMP:8/15	SDC1:29/30	0.5333333333333333	0.9666666666666667	True	admitted			True	KEGG: hsa04512
COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A1	SDC4	COL1A1	SDC4	LB	TIME-B	True	primary	True	True	COL1A1:25/27	SDC4:5/8	0.9259259259259259	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A1	SDC4	COL1A1	SDC4	TIME-B	LB	True	primary	True	True	COL1A1:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A1	SDC4	COL1A1	SDC4	L	TIME-L	True	primary	True	True	COL1A1:29/30	SDC4:13/15	0.9666666666666667	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_SDC4	COL1A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A1	SDC4	COL1A1	SDC4	TIME-L	L	True	primary	True	True	COL1A1:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	SDC4	COL1A2	SDC4	LB	TIME-B	True	primary	True	True	COL1A2:27/27	SDC4:5/8	1.0	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A2	SDC4	COL1A2	SDC4	TIME-B	LB	True	primary	True	True	COL1A2:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A2	SDC4	COL1A2	SDC4	L	TIME-L	True	primary	True	True	COL1A2:30/30	SDC4:13/15	1.0	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	SDC4	COL1A2	SDC4	TIME-L	L	True	primary	True	True	COL1A2:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL4A1	SDC4	COL4A1	SDC4	LB	TIME-B	True	primary	True	True	COL4A1:15/27	SDC4:5/8	0.5555555555555556	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A1	SDC4	COL4A1	SDC4	TIME-B	LB	True	primary	True	True	COL4A1:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL4A1	SDC4	COL4A1	SDC4	L	TIME-L	True	primary	True	True	COL4A1:18/30	SDC4:13/15	0.6	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A1	SDC4	COL4A1	SDC4	TIME-L	L	True	primary	True	True	COL4A1:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	SDC4	COL4A2	SDC4	TIME-B	LB	True	primary	True	True	COL4A2:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A2	SDC4	COL4A2	SDC4	TIME-L	L	True	primary	True	True	COL4A2:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A5	SDC4	COL4A5	SDC4	TIME-B	LB	True	primary	True	True	COL4A5:5/8	SDC4:26/27	0.625	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A1	SDC4	COL6A1	SDC4	LB	TIME-B	True	primary	True	True	COL6A1:27/27	SDC4:5/8	1.0	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A1	SDC4	COL6A1	SDC4	TIME-B	LB	True	primary	True	True	COL6A1:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A1	SDC4	COL6A1	SDC4	L	TIME-L	True	primary	True	True	COL6A1:30/30	SDC4:13/15	1.0	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	SDC4	COL6A1	SDC4	TIME-L	L	True	primary	True	True	COL6A1:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A2	SDC4	COL6A2	SDC4	LB	TIME-B	True	primary	True	True	COL6A2:20/27	SDC4:5/8	0.7407407407407407	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A2	SDC4	COL6A2	SDC4	TIME-B	LB	True	primary	True	True	COL6A2:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	SDC4	COL6A2	SDC4	L	TIME-L	True	primary	True	True	COL6A2:28/30	SDC4:13/15	0.9333333333333333	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	SDC4	COL6A2	SDC4	TIME-L	L	True	primary	True	True	COL6A2:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A3	SDC4	COL6A3	SDC4	TIME-B	LB	True	primary	True	True	COL6A3:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	SDC4	COL6A3	SDC4	L	TIME-L	True	primary	True	True	COL6A3:19/30	SDC4:13/15	0.6333333333333333	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A3	SDC4	COL6A3	SDC4	TIME-L	L	True	primary	True	True	COL6A3:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	SDC4	COL9A2	SDC4	LB	TIME-B	True	primary	True	True	COL9A2:17/27	SDC4:5/8	0.6296296296296297	0.625	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL9A2	SDC4	COL9A2	SDC4	TIME-B	LB	True	primary	True	True	COL9A2:5/8	SDC4:26/27	0.625	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	SDC4	COL9A2	SDC4	L	TIME-L	True	primary	True	True	COL9A2:25/30	SDC4:13/15	0.8333333333333334	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_SDC4	COL9A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	SDC4	COL9A2	SDC4	TIME-L	L	True	primary	True	True	COL9A2:8/15	SDC4:30/30	0.5333333333333333	1.0	True	admitted	secreted	False		KEGG: hsa04512
FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	brain	ligand_tumour__receptor_immune	FN1	SDC4	FN1	SDC4	LB	TIME-B	True	primary	True	True	FN1:23/27	SDC4:5/8	0.8518518518518519	0.625	True	admitted	secreted	False		KEGG: hsa04512
FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	brain	ligand_immune__receptor_tumour	FN1	SDC4	FN1	SDC4	TIME-B	LB	True	primary	True	True	FN1:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	lung	ligand_tumour__receptor_immune	FN1	SDC4	FN1	SDC4	L	TIME-L	True	primary	True	True	FN1:29/30	SDC4:13/15	0.9666666666666667	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	lung	ligand_immune__receptor_tumour	FN1	SDC4	FN1	SDC4	TIME-L	L	True	primary	True	True	FN1:15/15	SDC4:30/30	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
TNC_SDC4	TNC - SDC4	TENASCIN	ECM-Receptor	brain	ligand_immune__receptor_tumour	TNC	SDC4	TNC	SDC4	TIME-B	LB	True	primary	True	True	TNC:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted	secreted	False		KEGG: hsa04512
TNC_SDC4	TNC - SDC4	TENASCIN	ECM-Receptor	lung	ligand_tumour__receptor_immune	TNC	SDC4	TNC	SDC4	L	TIME-L	True	primary	True	True	TNC:22/30	SDC4:13/15	0.7333333333333333	0.8666666666666667	True	admitted	secreted	False		KEGG: hsa04512
TNC_SDC4	TNC - SDC4	TENASCIN	ECM-Receptor	lung	ligand_immune__receptor_tumour	TNC	SDC4	TNC	SDC4	TIME-L	L	True	primary	True	True	TNC:13/15	SDC4:30/30	0.8666666666666667	1.0	True	admitted	secreted	False		KEGG: hsa04512
THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	SDC4	THBS1	SDC4	LB	TIME-B	True	primary	True	True	THBS1:18/27	SDC4:5/8	0.6666666666666666	0.625	True	admitted		False		KEGG: hsa04512
THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	SDC4	THBS1	SDC4	TIME-B	LB	True	primary	True	True	THBS1:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted		False		KEGG: hsa04512
THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS1	SDC4	THBS1	SDC4	L	TIME-L	True	primary	True	True	THBS1:25/30	SDC4:13/15	0.8333333333333334	0.8666666666666667	True	admitted		False		KEGG: hsa04512
THBS1_SDC4	THBS1 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	SDC4	THBS1	SDC4	TIME-L	L	True	primary	True	True	THBS1:15/15	SDC4:30/30	1.0	1.0	True	admitted		False		KEGG: hsa04512
THBS2_SDC4	THBS2 - SDC4	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS2	SDC4	THBS2	SDC4	TIME-B	LB	True	primary	True	True	THBS2:8/8	SDC4:26/27	1.0	0.9629629629629629	True	admitted		False		KEGG: hsa04512
THBS2_SDC4	THBS2 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	SDC4	THBS2	SDC4	TIME-L	L	True	primary	True	True	THBS2:14/15	SDC4:30/30	0.9333333333333333	1.0	True	admitted		False		KEGG: hsa04512
THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS3	SDC4	THBS3	SDC4	LB	TIME-B	True	primary	True	True	THBS3:27/27	SDC4:5/8	1.0	0.625	True	admitted				KEGG: hsa04512
THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS3	SDC4	THBS3	SDC4	TIME-B	LB	True	primary	True	True	THBS3:4/8	SDC4:26/27	0.5	0.9629629629629629	True	admitted				KEGG: hsa04512
THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS3	SDC4	THBS3	SDC4	L	TIME-L	True	primary	True	True	THBS3:27/30	SDC4:13/15	0.9	0.8666666666666667	True	admitted				KEGG: hsa04512
THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC4	THBS3	SDC4	TIME-L	L	True	primary	True	True	THBS3:14/15	SDC4:30/30	0.9333333333333333	1.0	True	admitted				KEGG: hsa04512
COMP_SDC4	COMP - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	COMP	SDC4	COMP	SDC4	TIME-L	L	True	primary	True	True	COMP:8/15	SDC4:30/30	0.5333333333333333	1.0	True	admitted				KEGG: hsa04512
COL1A1_GP6	COL1A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A1	GP6	COL1A1	GP6	LB	TIME-B	True	primary	True	True	COL1A1:25/27	GP6:8/8	0.9259259259259259	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_GP6	COL1A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A1	GP6	COL1A1	GP6	TIME-B	LB	True	primary	True	True	COL1A1:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_GP6	COL1A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A1	GP6	COL1A1	GP6	L	TIME-L	True	primary	True	True	COL1A1:29/30	GP6:14/15	0.9666666666666667	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL1A1_GP6	COL1A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A1	GP6	COL1A1	GP6	TIME-L	L	True	primary	True	True	COL1A1:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	GP6	COL1A2	GP6	LB	TIME-B	True	primary	True	True	COL1A2:27/27	GP6:8/8	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A2	GP6	COL1A2	GP6	TIME-B	LB	True	primary	True	True	COL1A2:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A2	GP6	COL1A2	GP6	L	TIME-L	True	primary	True	True	COL1A2:30/30	GP6:14/15	1.0	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	GP6	COL1A2	GP6	TIME-L	L	True	primary	True	True	COL1A2:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_GP6	COL4A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL4A1	GP6	COL4A1	GP6	LB	TIME-B	True	primary	True	True	COL4A1:15/27	GP6:8/8	0.5555555555555556	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_GP6	COL4A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A1	GP6	COL4A1	GP6	TIME-B	LB	True	primary	True	True	COL4A1:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_GP6	COL4A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL4A1	GP6	COL4A1	GP6	L	TIME-L	True	primary	True	True	COL4A1:18/30	GP6:14/15	0.6	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL4A1_GP6	COL4A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A1	GP6	COL4A1	GP6	TIME-L	L	True	primary	True	True	COL4A1:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL4A2_GP6	COL4A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	GP6	COL4A2	GP6	TIME-B	LB	True	primary	True	True	COL4A2:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL4A2_GP6	COL4A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A2	GP6	COL4A2	GP6	TIME-L	L	True	primary	True	True	COL4A2:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL4A5_GP6	COL4A5 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A5	GP6	COL4A5	GP6	TIME-B	LB	True	primary	True	True	COL4A5:5/8	GP6:25/27	0.625	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_GP6	COL6A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A1	GP6	COL6A1	GP6	LB	TIME-B	True	primary	True	True	COL6A1:27/27	GP6:8/8	1.0	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_GP6	COL6A1 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A1	GP6	COL6A1	GP6	TIME-B	LB	True	primary	True	True	COL6A1:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_GP6	COL6A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A1	GP6	COL6A1	GP6	L	TIME-L	True	primary	True	True	COL6A1:30/30	GP6:14/15	1.0	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL6A1_GP6	COL6A1 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	GP6	COL6A1	GP6	TIME-L	L	True	primary	True	True	COL6A1:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A2	GP6	COL6A2	GP6	LB	TIME-B	True	primary	True	True	COL6A2:20/27	GP6:8/8	0.7407407407407407	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A2	GP6	COL6A2	GP6	TIME-B	LB	True	primary	True	True	COL6A2:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	GP6	COL6A2	GP6	L	TIME-L	True	primary	True	True	COL6A2:28/30	GP6:14/15	0.9333333333333333	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	GP6	COL6A2	GP6	TIME-L	L	True	primary	True	True	COL6A2:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A3	GP6	COL6A3	GP6	TIME-B	LB	True	primary	True	True	COL6A3:8/8	GP6:25/27	1.0	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	GP6	COL6A3	GP6	L	TIME-L	True	primary	True	True	COL6A3:19/30	GP6:14/15	0.6333333333333333	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A3	GP6	COL6A3	GP6	TIME-L	L	True	primary	True	True	COL6A3:15/15	GP6:29/30	1.0	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	GP6	COL9A2	GP6	LB	TIME-B	True	primary	True	True	COL9A2:17/27	GP6:8/8	0.6296296296296297	1.0	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL9A2	GP6	COL9A2	GP6	TIME-B	LB	True	primary	True	True	COL9A2:5/8	GP6:25/27	0.625	0.9259259259259259	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	GP6	COL9A2	GP6	L	TIME-L	True	primary	True	True	COL9A2:25/30	GP6:14/15	0.8333333333333334	0.9333333333333333	True	admitted	secreted	False		KEGG: hsa04512
COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	GP6	COL9A2	GP6	TIME-L	L	True	primary	True	True	COL9A2:8/15	GP6:29/30	0.5333333333333333	0.9666666666666667	True	admitted	secreted	False		KEGG: hsa04512
THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	CD47	THBS1	CD47	LB	TIME-B	True	primary	True	True	THBS1:18/27	CD47:7/8	0.6666666666666666	0.875	True	admitted		False	True	KEGG: hsa04512
THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	CD47	THBS1	CD47	TIME-B	LB	True	primary	True	True	THBS1:8/8	CD47:24/27	1.0	0.8888888888888888	True	admitted		False	True	KEGG: hsa04512
THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS1	CD47	THBS1	CD47	L	TIME-L	True	primary	True	True	THBS1:25/30	CD47:14/15	0.8333333333333334	0.9333333333333333	True	admitted		False	True	KEGG: hsa04512
THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	CD47	THBS1	CD47	TIME-L	L	True	primary	True	True	THBS1:15/15	CD47:29/30	1.0	0.9666666666666667	True	admitted		False	True	KEGG: hsa04512
THBS2_CD47	THBS2 - CD47	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS2	CD47	THBS2	CD47	TIME-B	LB	True	primary	True	True	THBS2:8/8	CD47:24/27	1.0	0.8888888888888888	True	admitted		False	True	KEGG: hsa04512
