site	side	patient_id	aoi_code	aoi_labels	n_aoi	gene	expression	detected	n_aoi_detected	negprobe_log2	gene_detection_rate	collapse_rule
lung	immune	P29	TIME-L	TIME-L29	1	ADGRA2	5.861459166361513	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ADGRE2	6.861211003457162	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ADGRE5	7.925584109389362	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ADGRG1	5.478324711485028	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ADGRG6	5.812754909800194	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	AGRN	6.36387192485753	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ALCAM	6.722466024471091	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ANGPTL2	6.14425035619052	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ANGPTL4	5.276868829976456	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ANXA1	8.298337558832541	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	APP	7.675180802374475	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	AXL	7.114054629330392	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	BSG	8.103812329428848	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	BTC	6.787118982813345	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	C3	10.349502399297862	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	C3AR1	6.954196310386875	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CCL3	7.311702910827363	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CCR1	6.493615313577235	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD22	7.576144182129683	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD274	7.093813673402728	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD4	8.052078918729325	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD44	8.824354177143071	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD46	7.257953494548904	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD47	7.073177559716166	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD55	6.640823344585667	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD6	6.9429835981871015	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD74	12.447496546665391	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD8A	6.524189078449365	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD96	6.612499945739441	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD99	8.298337558832541	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CD99L2	5.812754909800194	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CDH1	5.837438714856374	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CDH11	7.981966786040949	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CDH5	6.083851587697961	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CEACAM1	6.446256229889564	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CEACAM5	6.682292371430833	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CHRNB4	6.47800105583793	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CHRNE	6.812241495189477	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL1A1	9.977709233141795	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL1A2	11.089582893124708	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL3A1	10.232420927176076	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL4A1	7.7806381856072	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL4A2	7.647602329007619	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL4A5	6.239932613485236	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL6A1	9.059885201100954	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL6A2	9.615721584008751	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL6A3	9.518082652210115	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COL9A2	5.998872453994275	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	COMP	6.884964164708779	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CSF1	6.612499945739441	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CSF1R	6.430117974892026	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CSPG4	5.709566353839991	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CTLA4	6.722466024471091	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCL1	5.042644337408494	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCL12	7.2761244052742375	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCL2	6.329482431025636	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCL8	5.164705840182799	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCR2	6.294253136444514	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	CXCR4	8.973553878808005	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	DAG1	5.762083003567673	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	DLL3	6.14425035619052	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	DSC3	6.976592762238586	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	DSG2	5.709566353839991	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	EFNA1	6.493615313577235	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	EGFR	5.736063627871814	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	EPHA2	5.709566353839991	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	EPHA4	5.478324711485028	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ERBB2	5.885330315476167	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	F11R	6.163901213814542	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FGF21	6.583759753639499	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FGFR1	6.682292371430833	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FLT1	5.954661620837898	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FN1	10.53605290024021	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FPR1	5.885330315476167	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FPR3	7.202123823830461	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FZD1	6.748729566500743	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	FZD6	5.861459166361513	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GAS6	8.542722361858322	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GDF15	5.885330315476167	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GJA1	6.430117974892026	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GP6	6.896756218474805	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GRN	9.025416444544186	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	GZMA	6.183288001209558	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-A	10.820418327795968	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-B	13.069248353409602	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-C	10.38543103719352	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DMA	8.220813610065584	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DMB	7.981966786040949	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DOA	6.6958546575717275	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DOB	6.873074932223972	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DPA1	9.535139266894689	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DPB1	9.39274673242064	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DQA1	9.12639473762014	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DQA2	5.837438714856374	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DQB1	9.453785055496155	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DRA	10.848701175566196	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-DRB1	11.79859330314744	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-E	10.884628444851334	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-F	8.489286022625876	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HLA-G	6.104336659814735	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	HSPG2	7.346513733165636	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ICAM1	8.073016846579494	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ICOS	6.020591094773247	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ICOSLG	6.6958546575717275	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IFNA13	6.221297103163338	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IFNA14	6.682292371430833	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IFNA4	6.761684193602206	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IFNAR1	7.202123823830461	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IFNAR2	7.842790314022407	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IGF1	6.787118982813345	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IGF1R	6.239932613485236	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IGF2	6.041987621651359	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IGF2R	7.5087455542444745	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	IGFBP3	7.354998639319074	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA1	5.787641414483327	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA11	6.682292371430833	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA2	5.446917864866026	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA3	6.041987621651359	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA4	7.7090148649032715	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA5	6.896756218474805	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA6	7.320484678017694	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGA7	5.655351828612554	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGAL	7.248781487973963	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGAM	7.041659151637215	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGAV	7.163699987084194	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGAX	7.7742599514327635	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB1	8.722158599309388	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB2	7.884781054471287	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB4	5.931919390100041	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB5	6.7997349224788675	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB6	5.478324711485028	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	ITGB7	6.761684193602206	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	JAG1	6.294253136444514	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	JAG2	5.908812907739547	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	JAM3	6.3972895777016054	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	KDR	6.020591094773247	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	KIR2DS1	6.626731150672787	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	KIR3DL1	7.830610274357907	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	KLRC2	6.124534928529523	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	KLRK1	6.258330472612426	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMA2	5.9770509061106125	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMA3	5.598722499676621	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMA4	6.2763105474641465	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMA5	6.083851587697961	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMB1	7.2939773656244276	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMB2	6.569096095262135	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMB3	5.446917864866026	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMC1	7.030998118171895	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMC2	5.709566353839991	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LAMC3	5.276868829976456	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LILRB2	6.824640580853424	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LILRB3	7.302867360972875	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LPAR2	6.873074932223972	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LRFN4	5.998872453994275	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LRP1	8.512424437492767	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LRP5	5.908812907739547	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	LRP6	5.812754909800194	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	MDK	7.1440463696167065	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	MERTK	6.380764074985109	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	MIF	8.799475910801172	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	MPZL1	7.030998118171895	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	MRC1	7.998477604607171	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NAMPT	7.682011390800693	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NCL	7.7806381856072	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NECTIN1	6.083851587697961	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NECTIN2	6.761684193602206	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NECTIN4	6.612499945739441	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NEGR1	7.020368851063204	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NOTCH1	6.554281862626391	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NOTCH2	7.0522419811811385	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NOTCH3	6.748729566500743	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NOTCH4	5.569551851083613	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NPFF	6.3972895777016054	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NPFFR1	6.430117974892026	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NRP1	6.9429835981871015	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NRP2	6.598275867907649	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NTN4	5.709566353839991	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NTRK2	5.682573297347578	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	NTRK3	5.655351828612554	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PARD3	5.203201156316611	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PDCD1	6.183288001209558	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PILRA	6.598275867907649	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PILRB	7.163699987084194	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLAU	8.062585866511256	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLAUR	6.668601379971863	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNA1	6.722466024471091	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNA2	6.787118982813345	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNA3	6.329482431025636	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNB1	6.083851587697961	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNB2	7.329213313342737	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXNB3	5.446917864866026	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PLXND1	7.354998639319074	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	POSTN	10.117513240005424	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PPIA	9.680148510636213	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PRNP	7.073177559716166	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PROS1	6.626731150672787	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PTN	5.276868829976456	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PTPRC	8.20197685250335	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PTPRF	6.020591094773247	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PTPRM	6.380764074985109	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PTPRS	6.380764074985109	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	PVR	5.9770509061106125	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	RAET1L	6.430117974892026	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SCT	6.7745235295902315	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SCTR	6.0630714498426785	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SDC1	7.7550210788536145	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SDC2	5.954661620837898	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SDC3	7.030998118171895	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SDC4	6.554281862626391	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SEMA3C	6.761684193602206	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SEMA3G	6.569096095262135	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SEMA4A	7.221007026749193	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SEMA4C	6.124534928529523	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SEMA4D	7.688809791438271	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SIGLEC1	6.221297103163338	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SLURP1	6.908452669265607	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SORL1	6.329482431025636	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SORT1	6.14425035619052	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SPN	6.931564876020142	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	SPP1	8.53896488745146	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TGFB1	7.959712205178687	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TGFB3	6.2024177215751815	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TGFBR1	6.329482431025636	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TGFBR2	7.1829901801094005	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TGM2	8.057341957679483	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	THBS1	8.49317496102169	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	THBS2	7.948425639108456	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	THBS3	6.539313931267408	True	1	5.223036337901875	0.363807	mean_log2
