cohort	signature	method	group	time_months	survival
TCGA-LUAD	myeloid_m2	zscore	high	13.897330595482547	0.9061985529663682
TCGA-LUAD	myeloid_m2	zscore	high	13.995893223819301	0.9061985529663682
TCGA-LUAD	myeloid_m2	zscore	high	14.028747433264886	0.9061985529663682
TCGA-LUAD	myeloid_m2	zscore	high	14.061601642710473	0.90150322367638702
TCGA-LUAD	myeloid_m2	zscore	high	14.094455852156058	0.89680789438640585
TCGA-LUAD	myeloid_m2	zscore	high	14.258726899383984	0.89211256509642467
TCGA-LUAD	myeloid_m2	zscore	high	14.291581108829568	0.89211256509642467
TCGA-LUAD	myeloid_m2	zscore	high	14.521560574948666	0.89211256509642467
TCGA-LUAD	myeloid_m2	zscore	high	14.718685831622176	0.89211256509642467
TCGA-LUAD	myeloid_m2	zscore	high	14.948665297741274	0.89211256509642467
TCGA-LUAD	myeloid_m2	zscore	high	15.014373716632443	0.88729033501482246
TCGA-LUAD	myeloid_m2	zscore	high	15.112936344969199	0.88244175394916768
TCGA-LUAD	myeloid_m2	zscore	high	15.24435318275154	0.87759317288351291
TCGA-LUAD	myeloid_m2	zscore	high	15.31006160164271	0.87759317288351291
TCGA-LUAD	myeloid_m2	zscore	high	15.375770020533881	0.87271765525638234
TCGA-LUAD	myeloid_m2	zscore	high	15.408624229979466	0.86784213762925166
TCGA-LUAD	myeloid_m2	zscore	high	15.638603696098563	0.86784213762925166
TCGA-LUAD	myeloid_m2	zscore	high	15.967145790554415	0.86784213762925166
TCGA-LUAD	myeloid_m2	zscore	high	16.164271047227928	0.86784213762925166
TCGA-LUAD	myeloid_m2	zscore	high	16.394250513347021	0.86784213762925166
TCGA-LUAD	myeloid_m2	zscore	high	16.427104722792606	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	16.591375770020534	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	16.919917864476385	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.149897330595483	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.281314168377822	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.544147843942504	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.642710472279262	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.708418891170432	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.905544147843944	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	17.938398357289529	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	18.102669404517453	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	18.168377823408623	0.86282570908804213
TCGA-LUAD	myeloid_m2	zscore	high	18.299794661190965	0.85746654319308535
TCGA-LUAD	myeloid_m2	zscore	high	18.661190965092402	0.85746654319308535
TCGA-LUAD	myeloid_m2	zscore	high	18.82546201232033	0.85746654319308535
TCGA-LUAD	myeloid_m2	zscore	high	18.858316221765914	0.85203953975515445
TCGA-LUAD	myeloid_m2	zscore	high	18.989733059548254	0.85203953975515445
TCGA-LUAD	myeloid_m2	zscore	high	19.121149897330596	0.84654251046641149
TCGA-LUAD	myeloid_m2	zscore	high	19.416837782340863	0.84654251046641149
TCGA-LUAD	myeloid_m2	zscore	high	19.548254620123203	0.84654251046641149
TCGA-LUAD	myeloid_m2	zscore	high	19.646817248459961	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.679671457905545	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.71252566735113	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.745379876796715	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.811088295687885	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.876796714579054	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	19.942505133470227	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	20.008213552361397	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	20.041067761806982	0.84097315184492194
TCGA-LUAD	myeloid_m2	zscore	high	20.172484599589321	0.83500880325027704
TCGA-LUAD	myeloid_m2	zscore	high	20.501026694045173	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	20.566735112936346	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	20.6652977412731	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	20.829568788501028	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	21.420944558521562	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	21.585215605749486	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	21.618069815195071	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	21.815195071868583	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	21.979466119096511	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	22.012320328542096	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	22.143737166324435	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	22.439425051334702	0.82900154567293693
TCGA-LUAD	myeloid_m2	zscore	high	22.800821355236138	0.82231604933686486
TCGA-LUAD	myeloid_m2	zscore	high	22.899383983572896	0.81563055300079279
TCGA-LUAD	myeloid_m2	zscore	high	23.030800821355236	0.80894505666472072
TCGA-LUAD	myeloid_m2	zscore	high	23.06365503080082	0.80220384785918142
TCGA-LUAD	myeloid_m2	zscore	high	23.129363449691994	0.80220384785918142
TCGA-LUAD	myeloid_m2	zscore	high	23.162217659137578	0.80220384785918142
TCGA-LUAD	myeloid_m2	zscore	high	23.359342915811087	0.79522816222562331
TCGA-LUAD	myeloid_m2	zscore	high	23.622176591375769	0.78825247659206521
TCGA-LUAD	myeloid_m2	zscore	high	23.983572895277206	0.78825247659206521
TCGA-LUAD	myeloid_m2	zscore	high	24.213552361396303	0.78115110292907364
TCGA-LUAD	myeloid_m2	zscore	high	24.279260780287473	0.78115110292907364
TCGA-LUAD	myeloid_m2	zscore	high	24.344969199178646	0.78115110292907364
TCGA-LUAD	myeloid_m2	zscore	high	24.542094455852155	0.78115110292907364
TCGA-LUAD	myeloid_m2	zscore	high	25.002053388090349	0.77385062533160565
TCGA-LUAD	myeloid_m2	zscore	high	25.396303901437371	0.77385062533160565
TCGA-LUAD	myeloid_m2	zscore	high	25.462012320328544	0.77385062533160565
TCGA-LUAD	myeloid_m2	zscore	high	25.527720739219713	0.76633751246430848
TCGA-LUAD	myeloid_m2	zscore	high	25.987679671457904	0.76633751246430848
TCGA-LUAD	myeloid_m2	zscore	high	26.283367556468171	0.75859672951012358
TCGA-LUAD	myeloid_m2	zscore	high	26.447638603696099	0.75859672951012358
TCGA-LUAD	myeloid_m2	zscore	high	26.546201232032853	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	26.710472279260781	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	27.071868583162217	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	27.236139630390145	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	27.26899383983573	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	27.564681724845997	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	27.991786447638603	0.75069468024439312
TCGA-LUAD	myeloid_m2	zscore	high	28.386036960985628	0.7422599085562539
TCGA-LUAD	myeloid_m2	zscore	high	28.451745379876797	0.7422599085562539
TCGA-LUAD	myeloid_m2	zscore	high	28.648870636550306	0.7422599085562539
TCGA-LUAD	myeloid_m2	zscore	high	28.878850102669404	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	28.977412731006162	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	29.17453798767967	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	29.437371663244353	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	29.700205338809035	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	29.995893223819301	0.73362897938699512
TCGA-LUAD	myeloid_m2	zscore	high	30.291581108829568	0.72445861714465776
TCGA-LUAD	myeloid_m2	zscore	high	30.521560574948666	0.7152882549023204
TCGA-LUAD	myeloid_m2	zscore	high	31.277207392197127	0.70611789265998304
TCGA-LUAD	myeloid_m2	zscore	high	32.098562628336758	0.70611789265998304
TCGA-LUAD	myeloid_m2	zscore	high	32.427104722792606	0.69682686775656222
TCGA-LUAD	myeloid_m2	zscore	high	32.459958932238195	0.69682686775656222
TCGA-LUAD	myeloid_m2	zscore	high	32.624229979466122	0.69682686775656222
TCGA-LUAD	myeloid_m2	zscore	high	32.689938398357292	0.67773572069473864
TCGA-LUAD	myeloid_m2	zscore	high	32.755646817248461	0.67773572069473864
TCGA-LUAD	myeloid_m2	zscore	high	33.708418891170432	0.66805378182767094
TCGA-LUAD	myeloid_m2	zscore	high	34.036960985626287	0.66805378182767094
TCGA-LUAD	myeloid_m2	zscore	high	34.365503080082135	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	35.449691991786445	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	36.73100616016427	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	36.763860369609858	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	36.960985626283367	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	37.125256673511295	0.65822946150667583
TCGA-LUAD	myeloid_m2	zscore	high	37.68377823408624	0.64761285728882623
TCGA-LUAD	myeloid_m2	zscore	high	38.078028747433265	0.64761285728882623
TCGA-LUAD	myeloid_m2	zscore	high	38.209445585215605	0.64761285728882623
TCGA-LUAD	myeloid_m2	zscore	high	39.720739219712527	0.63663636818223601
TCGA-LUAD	myeloid_m2	zscore	high	40.50924024640657	0.63663636818223601
TCGA-LUAD	myeloid_m2	zscore	high	40.706365503080079	0.63663636818223601
TCGA-LUAD	myeloid_m2	zscore	high	41.560574948665298	0.62526786160755321
TCGA-LUAD	myeloid_m2	zscore	high	42.053388090349074	0.62526786160755321
TCGA-LUAD	myeloid_m2	zscore	high	42.217659137577002	0.62526786160755321
TCGA-LUAD	myeloid_m2	zscore	high	42.31622176591376	0.61347035478476919
TCGA-LUAD	myeloid_m2	zscore	high	42.743326488706366	0.61347035478476919
TCGA-LUAD	myeloid_m2	zscore	high	42.874743326488705	0.61347035478476919
TCGA-LUAD	myeloid_m2	zscore	high	44.386036960985628	0.61347035478476919
TCGA-LUAD	myeloid_m2	zscore	high	44.583162217659137	0.60095055162589639
TCGA-LUAD	myeloid_m2	zscore	high	44.977412731006162	0.60095055162589639
TCGA-LUAD	myeloid_m2	zscore	high	45.995893223819301	0.60095055162589639
TCGA-LUAD	myeloid_m2	zscore	high	46.685831622176593	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	46.948665297741272	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	47.014373716632441	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	47.04722792607803	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	47.375770020533878	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	48.427104722792606	0.58788640919924651
TCGA-LUAD	myeloid_m2	zscore	high	49.248459958932237	0.57318924896926537
TCGA-LUAD	myeloid_m2	zscore	high	49.314168377823407	0.55849208873928424
TCGA-LUAD	myeloid_m2	zscore	high	49.80698151950719	0.54379492850930311
TCGA-LUAD	myeloid_m2	zscore	high	50.036960985626287	0.54379492850930311
TCGA-LUAD	myeloid_m2	zscore	high	52.566735112936342	0.52868951382848917
TCGA-LUAD	myeloid_m2	zscore	high	55.293634496919921	0.52868951382848917
TCGA-LUAD	myeloid_m2	zscore	high	56.673511293634498	0.5131398222452983
TCGA-LUAD	myeloid_m2	zscore	high	56.772073921971256	0.5131398222452983
TCGA-LUAD	myeloid_m2	zscore	high	57.494866529774129	0.5131398222452983
TCGA-LUAD	myeloid_m2	zscore	high	58.414784394250511	0.49658692475351451
TCGA-LUAD	myeloid_m2	zscore	high	59.071868583162221	0.48003402726173072
TCGA-LUAD	myeloid_m2	zscore	high	60.123203285420942	0.46348112976994693
TCGA-LUAD	myeloid_m2	zscore	high	61.24024640657084	0.46348112976994693
TCGA-LUAD	myeloid_m2	zscore	high	61.437371663244356	0.46348112976994693
TCGA-LUAD	myeloid_m2	zscore	high	62.19301848049281	0.46348112976994693
TCGA-LUAD	myeloid_m2	zscore	high	63.474332648870636	0.46348112976994693
TCGA-LUAD	myeloid_m2	zscore	high	66.595482546201225	0.44416941602953247
TCGA-LUAD	myeloid_m2	zscore	high	67.909650924024646	0.44416941602953247
TCGA-LUAD	myeloid_m2	zscore	high	69.289527720739216	0.44416941602953247
TCGA-LUAD	myeloid_m2	zscore	high	70.209445585215605	0.44416941602953247
TCGA-LUAD	myeloid_m2	zscore	high	71.42505133470226	0.42196094522805583
TCGA-LUAD	myeloid_m2	zscore	high	72.246406570841884	0.42196094522805583
TCGA-LUAD	myeloid_m2	zscore	high	74.283367556468178	0.42196094522805583
TCGA-LUAD	myeloid_m2	zscore	high	77.535934291581114	0.42196094522805583
TCGA-LUAD	myeloid_m2	zscore	high	78.620123203285416	0.39558838615130232
TCGA-LUAD	myeloid_m2	zscore	high	81.741273100616013	0.39558838615130232
TCGA-LUAD	myeloid_m2	zscore	high	82.628336755646814	0.39558838615130232
TCGA-LUAD	myeloid_m2	zscore	high	85.092402464065714	0.39558838615130232
TCGA-LUAD	myeloid_m2	zscore	high	85.256673511293641	0.39558838615130232
TCGA-LUAD	myeloid_m2	zscore	high	85.979466119096514	0.35962580559209301
TCGA-LUAD	myeloid_m2	zscore	high	92.747433264887064	0.35962580559209301
TCGA-LUAD	myeloid_m2	zscore	high	97.67556468172485	0.35962580559209301
TCGA-LUAD	myeloid_m2	zscore	high	101.65092402464066	0.35962580559209301
TCGA-LUAD	myeloid_m2	zscore	high	104.11498973305955	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	107.13757700205339	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	108.58316221765914	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	120.70636550308008	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	123.49897330595482	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	156.55030800821356	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	high	164.00821355236138	0.30825069050750831
TCGA-LUAD	myeloid_m2	zscore	low	0.3613963039014374	1
TCGA-LUAD	myeloid_m2	zscore	low	0.45995893223819301	1
TCGA-LUAD	myeloid_m2	zscore	low	0.49281314168377821	1
TCGA-LUAD	myeloid_m2	zscore	low	0.59137577002053388	0.99596774193548387
TCGA-LUAD	myeloid_m2	zscore	low	0.62422997946611913	0.99193548387096775
TCGA-LUAD	myeloid_m2	zscore	low	1.1827515400410678	0.99193548387096775
TCGA-LUAD	myeloid_m2	zscore	low	1.2484599589322383	0.98788676761026983
TCGA-LUAD	myeloid_m2	zscore	low	1.4455852156057496	0.98788676761026983
TCGA-LUAD	myeloid_m2	zscore	low	1.5770020533880904	0.98788676761026983
TCGA-LUAD	myeloid_m2	zscore	low	1.6427104722792607	0.98788676761026983
TCGA-LUAD	myeloid_m2	zscore	low	1.9055441478439425	0.98378765239196997
TCGA-LUAD	myeloid_m2	zscore	low	2.431211498973306	0.9796885371736701
TCGA-LUAD	myeloid_m2	zscore	low	2.7597535934291582	0.9796885371736701
TCGA-LUAD	myeloid_m2	zscore	low	2.8583162217659139	0.97555483026576439
TCGA-LUAD	myeloid_m2	zscore	low	2.9897330595482545	0.97142112335785857
TCGA-LUAD	myeloid_m2	zscore	low	3.1868583162217661	0.96728741644995275
TCGA-LUAD	myeloid_m2	zscore	low	3.8110882956878851	0.96315370954204693
TCGA-LUAD	myeloid_m2	zscore	low	3.8767967145790556	0.95902000263414122
TCGA-LUAD	myeloid_m2	zscore	low	3.9096509240246409	0.95488629572623551
TCGA-LUAD	myeloid_m2	zscore	low	4.2381930184804926	0.95488629572623551
TCGA-LUAD	myeloid_m2	zscore	low	4.3039014373716631	0.95488629572623551
TCGA-LUAD	myeloid_m2	zscore	low	4.5667351129363452	0.95069819793796251
TCGA-LUAD	myeloid_m2	zscore	low	5.0595482546201236	0.9465101001496895
TCGA-LUAD	myeloid_m2	zscore	low	5.28952772073922	0.9423220023614165
TCGA-LUAD	myeloid_m2	zscore	low	5.6837782340862422	0.9381339045731435
TCGA-LUAD	myeloid_m2	zscore	low	5.8809034907597537	0.9339458067848706
TCGA-LUAD	myeloid_m2	zscore	low	6.1108829568788501	0.9339458067848706
TCGA-LUAD	myeloid_m2	zscore	low	6.1437371663244349	0.92973884369124515
TCGA-LUAD	myeloid_m2	zscore	low	6.3408624229979464	0.92553188059761959
TCGA-LUAD	myeloid_m2	zscore	low	6.6365503080082133	0.92553188059761959
TCGA-LUAD	myeloid_m2	zscore	low	6.8993839835728954	0.92130570762685426
TCGA-LUAD	myeloid_m2	zscore	low	7.5564681724845997	0.92130570762685426
TCGA-LUAD	myeloid_m2	zscore	low	8.0164271047227924	0.91706005920461076
TCGA-LUAD	myeloid_m2	zscore	low	8.2135523613963031	0.91281441078236714
TCGA-LUAD	myeloid_m2	zscore	low	8.4106776180698155	0.91281441078236714
TCGA-LUAD	myeloid_m2	zscore	low	8.4763860369609851	0.90854892288151501
TCGA-LUAD	myeloid_m2	zscore	low	8.5420944558521565	0.90428343498066288
